LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,1stFlrSF,2ndFlrSF,LivingArea,GarageArea,TotalBsmtSF,BedroomAbvGr,BathroomAbvGr,GarageYrBlt,GarageCars,Fireplaces,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,CentralAir,Electrical,KitchenQual,LotSlope,LandContour,Foundation,RoofMatl,HouseAge,SalePrice
51221.976399365754,1888,1977,1152.6143977383133,3793.103833022835,1648.0401789192813,1256.6617205372463,72.40911972365413,5184.528949568616,1070.1398145910243,208.9341990184638,2,1,1937,3,3,2,4,4,1,4,1,2,1,4,4,0,0,1,3,2,329858.24714735994
10295.314625290534,1970,1957,817.7818215832009,293.6220733861983,1569.2763753153667,967.1564304721383,76.92926346831494,5471.146823151004,1323.664418981637,5003.0690141982595,1,0,1968,3,2,6,5,2,3,1,2,3,0,4,1,0,2,0,0,72,379309.280802788
5119.659852530531,1953,1950,966.9007715845117,641.4182424042843,921.1809178751519,1712.4020557462711,54.40724098043985,4830.711781772496,312.14351874511357,1223.6262053269563,6,2,1962,2,3,2,7,4,2,3,4,4,0,2,2,2,3,2,2,7,445052.62952851417
212376.27468658995,1975,1986,737.437341130531,22.11530822397037,3.0004180306081025,4587.715613927039,1526.2924376369679,1978.1984537767582,1185.9716574883025,3539.0414682794626,5,1,1949,0,2,4,4,1,3,3,3,2,0,4,4,3,0,1,3,75,261385.79559070902
92715.11867935378,1890,1971,1325.9343741088103,5640.956083900795,280.6920284064129,1453.2720019632416,656.6900404415256,1375.5126764119273,978.4075164304062,2851.1360003956434,6,1,1911,3,0,4,8,4,4,4,3,4,1,1,3,2,0,3,0,91,294001.18367606256
83430.60449802397,1956,1955,1327.3003450928798,4528.032746700364,1248.7194165501073,2321.8023765894277,1644.3598840232253,3243.4213049234922,1233.3186158869821,2565.2149601895185,3,3,1968,3,1,9,3,2,3,4,1,2,0,2,1,2,2,3,1,105,315209.3156642093
146540.62431150902,1879,2010,1135.022114919018,4440.264695156105,1577.1034133325643,464.8281436761516,891.5282812354835,2738.6022950180404,1130.020600223049,5436.150829960069,3,2,1972,1,3,7,2,4,4,2,4,3,1,2,4,1,3,3,2,48,257135.57922357164
47940.85583676421,1899,1970,168.64220383433963,2876.893968926486,975.1591911821364,2065.1175738496413,935.4410782138754,4993.1412803590265,491.32999958473783,2672.277491447576,6,2,1943,1,1,7,1,2,1,4,2,2,1,3,1,1,3,0,1,42,373156.1903224432
204306.70501016316,1876,1981,1342.1661790465103,1693.578615918303,1706.8661709303196,2823.812627257462,1059.1025741822698,864.9681100244519,1098.0971254904684,460.352558371951,7,1,1951,3,2,1,6,1,1,4,4,4,1,3,3,3,1,1,0,137,226113.00263350437
169341.92958060346,1972,1984,1073.6207688526556,853.7356215073429,1219.0703218959695,4487.717061309712,1472.4099574145896,1702.0842454415408,372.16303763257446,5783.96262328336,0,2,1908,2,2,5,2,3,4,4,0,2,1,2,1,0,2,0,3,1,155565.47047729304
20407.13119412986,1989,1964,1115.2386656068793,1606.7042260494409,173.2755929083133,2585.9356838488006,564.7834179383451,4324.548797505306,465.94368717378177,5624.470262874124,5,2,1998,0,1,3,8,1,3,1,4,3,1,3,2,1,2,3,2,64,346808.0708121062
90537.01178523918,1935,1954,580.7725446461947,2121.981576568061,448.5499622611285,3903.669727482363,251.07787678673304,838.1891115395728,153.01030702218017,4181.883733343569,2,2,1964,3,0,3,4,1,2,3,2,1,0,3,4,1,3,2,1,85,205902.22016052165
189167.5823260346,1962,2009,1406.8472898512107,4268.614187356779,1962.2358494978507,2718.3822663152687,1148.258397170368,2036.6175096271847,1325.9386414603048,2858.8233468866724,7,3,2010,2,1,6,9,2,4,3,1,3,1,3,1,3,2,3,1,96,338028.6019032459
203189.2331636744,1988,2005,1160.594560375772,3045.851136569392,1693.3961761146907,511.7410885519879,675.2087919962565,2389.0208316385424,412.64276930159923,567.3713796849149,3,1,1909,2,1,4,4,1,3,4,0,3,1,2,1,2,0,3,3,9,315574.63628438883
101183.70295409716,1969,1995,180.14474644671114,437.3175882791443,2090.164001661188,1706.8060632770353,913.7445627244972,3638.7278721547586,738.2426556131187,4831.471004508379,4,0,1945,3,3,8,4,1,3,2,4,1,1,2,4,1,0,3,0,62,351148.2493928202
132386.01387432823,1882,1999,652.4448550498603,101.75572656410068,274.6137339465078,2842.244755127948,1335.9449527165357,1173.3680834783872,554.9099621090612,461.17005713081693,1,2,2002,2,3,4,8,4,3,4,3,2,0,2,3,0,0,2,1,102,149382.01346211185
36995.15427987648,1925,1997,1418.2085791362267,577.5628212902524,2313.159840860813,4476.68850352784,1020.3696554567238,4902.088634776258,1361.1780749874051,419.15201770933993,4,1,1999,4,2,8,8,2,2,2,2,3,0,1,3,3,2,2,0,60,376717.9715987739
213112.73540547187,1918,1955,75.51472271580639,2316.854740108009,489.1740837870449,4078.0901077958747,1280.8757573132405,2709.5541858549836,475.0997243907681,3283.415277304539,6,0,1957,2,3,4,5,4,2,3,1,1,0,2,4,1,1,1,0,0,377870.81655452726
50808.242585641856,2010,1974,1538.2665914272793,5266.94082382466,27.517791005595736,1329.173766591418,1123.7730043646416,5201.551246661994,1103.977974777373,978.3835475281518,7,3,1936,3,0,3,3,2,2,2,2,4,0,3,4,3,1,2,0,4,421826.173294808
202761.78013267636,1876,2005,1086.6601093113004,3597.499603944847,2329.9799856291024,1293.2386392235146,1527.6795080480447,2817.453501568909,1212.9801072670132,47.23193344953229,3,1,1951,2,0,5,2,4,4,2,4,1,1,2,2,1,3,1,3,34,298252.94485343073
140129.48888966913,1891,1995,1010.2015642294026,4525.505378897407,656.5885963997843,1210.7117906823796,1457.7591155744954,1793.9136944574127,617.6900134280097,2585.223063384254,3,3,1998,3,0,5,9,4,4,0,1,3,1,1,1,1,2,2,0,124,281074.1831128968
131173.3530656122,1917,2008,432.8948103807862,2632.218211383672,1560.49344106934,4354.250190086308,1103.1021265847987,1086.8274226741783,536.2476328942565,838.3972851375029,0,1,1980,1,2,1,9,3,2,2,3,4,0,3,1,3,3,1,2,26,167897.43596010233
110861.53480422788,1883,2005,398.0668619826833,2041.2433735528216,412.72988591584897,4049.9190952172985,1401.9347380752947,353.8789627274998,1060.3035740824664,980.7491873650235,0,3,1912,3,0,8,5,1,4,2,0,3,1,4,3,0,2,3,3,93,198222.36699408482
50594.13876408503,1941,1989,1507.2931511817528,611.8117036126187,1355.413851217195,3710.9419977583507,1803.9005786929454,3158.6919302995075,1294.48650007424,469.92400267289474,5,1,1905,2,0,8,8,4,2,1,4,1,0,2,2,0,1,2,1,49,390982.5574348549
39024.04043957712,1888,1978,477.2359267745964,4943.765977218941,2111.8257283578505,2045.5396277891837,892.6402092825681,902.7877472881095,1070.4931974964338,1253.1228352512567,6,3,1957,3,3,8,7,3,4,3,1,4,0,2,1,2,0,0,3,68,316624.5977730256
48417.902878296474,1986,1956,1240.808474750399,4420.155203833484,747.9432071128326,2532.0911093340255,852.3557452262589,2413.2909693542942,322.06518640926544,4371.608338421519,1,0,2000,0,2,4,3,4,3,4,0,3,0,4,2,1,2,0,1,1,266400.2131026074
41141.85662022719,1919,1989,628.9948771313267,948.8585428415605,1565.7132880396232,2357.557743817276,1578.1672070601649,3461.854508646456,1259.620385866666,4942.545847100705,5,1,1947,3,1,9,5,4,2,0,1,1,1,3,4,2,1,1,2,101,391564.1099151679
167897.2020012152,1979,1962,222.80651325552637,2891.1986225176142,438.94278343310094,1438.308952743746,1202.9736734917176,1797.3407407595332,549.5908044254293,2764.980565019027,7,0,1931,3,0,3,9,3,4,2,4,4,0,2,1,3,1,2,0,2,353027.87973954726
76121.76788393022,1923,1987,17.14447631257432,2750.743415907506,1459.5220514069422,2534.912225116326,146.62900115964536,1264.0905438793397,817.0933059011109,3095.043815035462,0,2,1910,0,3,7,4,3,3,1,1,3,0,1,4,2,1,2,0,129,141986.82819209585
13660.979981597804,1967,1967,870.8117392244013,3528.0167233627676,785.9480218457037,466.90395554230395,1842.211312402083,4446.222372810385,1178.9757081570642,199.5222613705779,2,0,1980,0,1,6,3,3,3,1,3,1,1,3,3,3,0,0,0,41,339754.87129838887
208397.23206109137,1941,1951,1561.2461096782922,5340.278829686678,493.3824920614551,908.429607701927,63.56710612072688,5359.567542470842,267.14378017389794,423.522356978746,1,1,1904,0,0,9,7,1,4,4,1,3,1,2,3,0,1,2,0,42,352723.20021813357
190165.04361668407,1973,1957,590.6179100947272,3272.230017307435,731.5932704436917,4197.757460104269,1545.4384755731196,867.1377380113155,1112.4353723907702,1573.7388037185483,2,0,1905,4,1,4,8,1,3,4,4,3,1,3,4,3,3,2,3,20,268078.4604103331
199560.66291881702,1946,1960,571.5077343888718,3048.9862536985233,417.7727360342193,3609.8204247229423,1566.9099046844062,1159.8734418356216,845.3588474373407,3323.2193505573314,7,1,1973,3,1,4,5,4,1,3,1,3,1,2,3,3,1,1,2,44,340386.53946616093
213911.80169954323,1953,1982,550.5465885591074,284.0226334832433,2106.8760279092944,2176.860526679501,1968.1743911071865,5429.74718469743,1266.7584481115484,4518.657518770807,5,3,1996,0,2,6,8,1,2,2,0,2,1,4,4,2,1,3,1,19,393001.44577403984
38461.41475820443,1963,2003,832.8701396877735,355.0497946457271,927.8285664368129,2587.741278833137,111.78755335079236,534.5586493794033,243.8540298141439,3696.568704775382,0,2,1993,0,2,8,5,3,2,1,0,3,1,2,4,1,2,0,3,42,205702.29732280038
85976.91943949818,1875,2010,705.0638134788696,1057.3852902483966,572.9724564201221,1946.4551450135816,1232.5094175199738,5523.272442409907,596.5274121240366,2395.9011939692764,1,0,1920,1,0,3,9,2,3,0,2,4,0,3,4,2,2,3,0,23,308657.5922228107
163335.5622579643,2006,1987,1407.8634027632231,183.2650354282273,1047.4807166132193,3562.3186610862103,883.4907783448643,358.6529162151204,1180.9715056851755,722.9600860491743,7,2,1941,4,0,8,7,1,4,3,2,1,1,2,3,0,2,2,0,81,329781.9214132818
150039.60607809538,1980,1997,808.8332667575845,4195.48374259715,748.7724856599737,3751.487727093403,682.7570517849543,4971.433224197267,27.270555501685926,4770.524465160727,5,0,1980,3,2,8,5,3,1,2,3,1,1,2,3,0,1,2,0,83,403621.8426804442
34187.555184827026,1919,1976,812.4125411017101,4082.476235741928,1738.9633769079294,3660.3968589053675,186.5078270175858,1965.2820606829746,159.10153807368155,2222.7327752702386,3,1,1926,2,0,7,9,3,4,4,0,2,1,3,3,0,1,1,1,59,294029.4066456091
175643.53881049503,1944,1969,221.39455155289056,767.9013871321928,2268.769714164515,3483.141896828531,1161.8807571212535,5316.02965920509,1404.6214716890497,4497.290028489844,5,0,1902,4,0,7,5,3,2,2,2,2,0,2,4,1,3,3,1,31,491742.7745811908
49262.95020149439,1943,1961,1572.3832654566174,4718.829316088565,1023.246622045703,1225.2299080232042,989.2190985180772,2016.3455920776876,397.59894524111706,3134.3007240966285,6,2,1959,4,2,5,8,3,3,4,1,2,1,2,2,2,0,3,3,121,382563.19968778914
49129.82428759455,1987,1992,399.9566253901275,873.612380671456,2011.3740223351535,1806.8731695300064,215.9049560818651,3807.057954702769,1383.3202487005658,4513.225147262752,4,0,1992,1,1,2,4,4,1,2,3,3,0,3,3,3,1,1,2,4,250893.5959571004
116051.43417232248,1952,2010,117.38250793536426,1699.835013013093,1321.8561398352713,2381.5864056588553,1264.7908321554771,758.8128803175916,258.8297393302996,5543.539220475214,3,2,1965,3,0,2,9,3,3,0,4,3,0,4,2,3,0,3,1,129,183176.53546885
128011.26407567196,1952,1980,1061.0339983603342,1405.225618866744,367.3025136601294,1775.5958566417232,1523.873193322318,1620.2866391964467,512.0319201844019,5627.490343088731,2,2,1992,3,3,8,6,3,1,3,2,4,0,1,3,1,1,1,3,24,314773.72562553076
125264.42261494025,1984,1976,952.5861922509963,2101.3012643462816,1613.294725502014,3624.0293922899978,1584.4296916757837,4440.689971111863,1067.5688723060632,3269.502425803687,3,1,1948,0,2,6,6,4,3,4,2,1,0,1,1,0,0,1,1,85,316432.66402543057
20850.737151900215,1967,1981,664.2330463883932,1437.3222946829449,1199.3829852859158,1769.3226586813025,1869.5956337619125,3140.264511327175,932.7297814637371,3125.316108718053,5,3,1999,0,0,8,3,1,4,0,0,1,1,1,1,1,2,2,3,85,366075.5642268283
188813.38634411228,1943,2010,675.5075742090849,2759.6390288186235,1519.8168383169136,936.4154342104994,845.557082000325,5259.659779965634,824.0315630994008,1623.2954242223357,7,3,1933,4,0,3,3,2,2,1,3,3,1,1,1,3,1,2,0,74,456897.8844582952
58058.72910120649,1934,1959,1256.1022736742898,2299.4100823658446,2078.3097957674095,2073.018290026509,1968.0952672047129,2609.8124754759083,751.3970312915008,5717.73697064397,3,0,1936,1,2,1,4,4,3,0,0,1,1,1,2,0,3,2,1,10,206105.574694969
28977.338678135253,1909,1952,313.1402241594385,5568.198205958519,1028.8551570525237,4604.467098065614,1787.1117214957467,4950.964037740304,1195.9985491166017,2797.8861115896834,4,2,1941,3,3,6,1,4,3,0,0,3,1,1,3,1,0,1,0,67,363115.12570229714
191225.46466800044,1938,1994,1312.4053103118235,315.6483201237057,2105.1509278357426,1318.3911975645237,612.2757441644341,2717.055462134485,333.1570620977509,779.5824720458744,6,1,1964,1,3,2,6,1,1,0,3,2,1,3,4,3,2,2,2,96,289189.4381024894
205522.7251716983,1940,1976,1037.995382232029,802.4716883302126,1753.562817361946,3001.7874356745924,328.9194721266318,5531.849863350138,627.4237744768092,2643.82702836822,5,3,1959,2,2,9,1,1,4,4,1,3,1,3,2,3,3,0,0,107,467598.843639449
185536.6718096268,1884,1984,670.351638047239,298.14934522015244,1141.3811068509724,2220.89655120144,899.0791030043478,5428.800896465238,220.43135027785644,776.2953589542042,4,1,1989,3,3,5,4,3,4,1,2,4,0,3,3,1,2,0,2,121,379163.2221452309
174293.58516870646,1902,1980,732.8457865341898,3532.247704480529,1409.1269088970032,643.5250658157654,829.920831929071,2081.0576330916747,845.0451827461388,3070.4685908107285,3,1,1900,0,0,5,7,1,1,3,0,3,0,2,1,3,1,2,1,41,197069.27048830286
141325.21126255894,1985,1964,410.6355314977533,307.6503617230333,760.5575255644108,2460.166248939543,1188.8603655089369,5036.482842572392,355.271993616732,3429.3933957714567,4,2,1958,4,3,8,6,2,4,0,2,3,1,4,2,2,3,1,2,59,407481.30917494796
119018.22009917306,1893,1965,1203.3829323151597,4720.86587775084,2297.6832921897767,3394.0321442493455,1204.6925697567997,4833.121174336667,473.3880472389211,2063.6877027258065,3,0,1903,1,0,6,8,4,2,4,3,1,1,4,3,2,0,0,0,61,363162.3699508508
19889.070593068347,1964,2010,820.5995876884284,2889.3816315688005,1558.932316885725,2570.6126546576343,1548.723122744649,1452.2915490147036,668.2335161721629,437.7852529543713,1,2,2002,0,1,3,4,2,3,4,1,3,1,1,4,0,0,2,1,130,118689.0981039335
88586.45163320831,1938,1962,513.3672683997497,2974.431033138176,102.42624743212744,4134.6382258076,1052.922743044585,3647.7334473575957,37.96069052703529,5764.806602719091,3,3,1913,4,3,9,9,3,1,3,4,4,1,1,2,2,3,0,3,70,391656.55678540707
80943.5360855315,1925,1998,953.6801852175204,3169.639401527624,762.9887718273485,1593.1875185937452,216.45875354268085,719.7977311507373,130.36799313574778,4725.1875233837545,0,3,2009,0,1,4,8,2,4,2,1,3,1,3,4,2,0,0,1,120,136550.88009480032
56809.38358958171,2009,1984,1593.1751232821168,964.0725583922534,1456.0625172611583,709.8738885426792,1772.371607917164,4775.260504857014,972.6476349642554,5125.563401886289,4,1,1917,3,2,4,5,3,2,1,3,3,1,4,2,1,2,0,3,19,345043.1993013561
155894.87829525062,1913,2001,696.4196474504862,1115.7640707781677,131.59453693902418,4415.55293560559,639.6638642774113,1260.4895496365596,608.2794326574253,2241.5658890888617,7,2,1933,1,3,2,6,2,2,1,1,2,0,2,1,0,3,3,0,70,255696.17673759972
107268.64458633332,1935,1960,1473.1062412457914,1799.4049702952384,55.7934709215175,1982.1796912439784,2005.7292555331126,709.884434955638,1226.2725347958517,4648.677593418843,6,2,1900,2,0,3,5,4,4,0,4,3,0,2,1,1,0,0,1,130,222472.24154624023
18619.57633946436,1997,2008,552.0269438793058,3349.6937708985292,1051.2566235369468,2845.975393234934,243.38112442372537,2458.3629591200097,985.0449011674748,2965.628389483777,4,1,1952,0,3,4,6,2,4,2,0,3,1,3,1,1,2,2,3,83,257908.398851923
48353.150256674686,1892,1970,87.57233107997742,1185.9047274065708,777.1642597620771,3785.549623675394,1978.7886706601191,3396.3027116869075,11.487135255903228,1228.6201141609408,2,0,1921,1,2,7,1,1,1,1,1,3,1,1,4,2,0,0,0,97,304341.7846744734
147312.39779405564,1906,2000,326.7873701894862,656.5762679401264,1023.8655483654755,1747.35894716978,187.93938121239756,4871.8992160352645,874.4980850277972,760.2268329030732,6,1,1979,3,2,3,4,2,4,0,3,4,1,4,1,2,2,2,2,59,352335.16646069667
17569.16467307715,1901,2003,669.9122293242947,5475.339706945631,613.651571879692,3455.0450573780295,477.08962486067776,5505.279325469377,132.9018600726779,2108.2608115577673,6,1,1960,0,0,8,9,4,1,2,1,1,0,2,4,3,1,0,3,67,429064.9033017132
183202.91753222188,1928,1960,351.41588575131044,124.06536278551172,384.7806568588034,924.1553475060946,96.18758040870838,2666.826256720836,1107.3632489429208,840.4434011131035,2,3,1921,3,3,8,4,3,3,4,4,2,0,1,4,3,2,0,2,104,326555.83066655305
107112.8128228863,1918,1979,0.36326114920886,4530.424155716506,1609.8388819060688,1603.458150321592,1456.0586478095245,654.8522672058143,1405.9579019789157,6099.423444606859,0,2,1949,2,1,2,2,2,2,0,3,2,0,4,4,0,0,3,1,135,46634.094220545434
104001.35157470468,1890,2009,1464.0024603960435,4447.670384201425,1202.038127601582,964.6489522829538,1755.86689102075,4310.305493469321,753.2398902344634,300.54473031765474,4,3,1915,2,2,4,6,2,1,2,1,3,0,2,1,2,2,0,3,110,317820.3778409404
127897.54358173891,1985,1997,1350.2070579694864,1677.4764585417217,467.5602374785209,3869.342773513117,896.3567839499996,3333.93964403666,968.1813312752769,2695.3873921450577,6,1,1927,4,2,8,2,1,2,3,3,3,0,1,3,3,0,2,0,134,366914.7697781166
177534.32241820436,1879,2002,1187.6675703791154,765.4766207452768,746.560899743356,1304.3053671183307,1917.3980849626173,2711.4072584344103,336.5114801487577,2762.291421805247,4,2,1991,4,0,1,3,3,3,1,4,1,1,2,4,1,3,3,0,58,266777.7071783688
75626.82772869866,1897,1984,268.5033530336458,821.9280820054098,1382.4632723015293,3460.4446944559063,1218.9675831753132,1975.5992086289427,620.5136006428793,1836.8610836340374,6,1,1985,4,3,1,7,3,4,0,0,3,1,1,3,2,3,3,2,32,239559.27769761096
146192.0518018719,1984,1971,192.5817219359777,3936.3040476867145,168.72775756450824,4444.894415196554,1300.9647346970705,3000.7313857934873,1213.943181111192,3490.958066469436,2,1,1969,3,1,4,4,3,1,4,4,4,0,1,4,0,1,0,0,40,325056.1219146949
122196.92070590056,1942,1987,108.16759915581304,3628.000400090364,344.45022964579545,2634.031287122166,1745.7906515120899,2131.7113404579204,237.40573990418423,916.359617565938,2,0,1988,4,3,2,1,4,4,0,0,1,1,1,1,0,2,0,1,28,242409.04305855103
58363.94133520534,1901,1980,1158.446702036674,4417.816585474827,171.1017311948633,2687.447219872077,612.8924234320474,4352.218994002988,376.5294887603147,4789.7046453879975,3,3,1941,1,3,1,9,4,2,1,2,3,0,4,1,1,1,1,1,104,226411.19368076298
189063.22808409727,2006,1963,1486.0927371006164,5291.143737020547,1897.5732892201818,2343.184289770265,731.5587145415473,3220.9877409829387,631.6249515555908,2031.25555849307,5,3,1965,3,1,8,6,1,1,1,4,1,0,3,1,3,3,0,2,100,387451.5921623995
171709.94081740052,1938,1973,688.8573134608591,3905.238038276645,1757.6279687832537,1754.229244909495,1870.7907131369407,4988.307985210026,1009.9689286348118,3613.103223669701,4,1,1970,3,0,2,9,2,3,2,0,2,0,1,2,1,2,1,3,63,314805.2462357256
142011.15706650552,1936,1999,190.62507519367705,879.6260722963469,1759.7390088699444,2406.904624770789,1860.4896193200473,3219.1310989592384,533.0034479002654,4372.555732369122,4,0,1980,4,2,4,3,4,3,4,2,3,1,1,1,3,2,2,0,85,293908.20477572735
183069.3155074395,1907,1998,819.8285131713706,1373.990129023978,1673.3360023600014,2961.0352256185374,2016.4369328547984,1598.6968900083486,1315.5243727322995,5432.047339086885,6,1,1934,4,0,3,5,3,4,2,2,1,1,2,3,2,1,0,1,65,362320.2617225191
186640.77074510977,1896,1981,558.1310519338082,4753.341417047858,1563.6843496928145,4630.951271519733,1862.2961234520508,4851.595710888223,133.94009869904377,5106.661236722943,3,1,1919,3,0,2,9,2,3,4,2,1,1,2,4,0,1,0,3,113,358221.01222647616
152677.16812400293,1908,1985,599.7198789599963,1181.3234920082732,1114.2531143234169,4420.777949508822,263.02325440889024,3291.718690488673,525.8003521185938,3716.768161712749,7,1,2007,2,3,8,6,2,3,0,3,3,1,4,3,3,2,1,1,121,379177.2082870041
180169.74827131673,1872,1981,994.1289986491316,409.3159568910931,1500.3617899526205,4091.2625922414245,1700.9906508728789,1431.9122304660232,1005.2969470215022,2373.082332145549,4,0,1901,2,1,3,2,2,4,0,4,1,1,3,2,1,2,1,1,8,295118.45651323034
150349.6513587259,1908,2004,1149.9489812195238,3969.3126250144614,89.61259198470879,4208.830874601773,846.3164572963117,3643.5794552476273,320.4492337079963,3074.58053415803,6,2,1906,4,2,9,1,1,4,2,4,3,0,2,3,2,2,3,3,28,474010.07263119903
146646.0829251762,2007,1964,176.96575819705737,2271.858750386362,1451.7408913262489,2372.886740786723,2046.0048000283616,2232.760588314405,930.7938243376763,4696.969587544484,0,0,1995,2,3,5,9,4,1,3,4,3,0,4,4,3,1,3,3,96,156208.4182626973
133497.2515245849,2004,1992,56.94436929036222,5192.70605656908,1817.1223201341452,3199.142377839392,975.2601913389742,4816.104990046285,232.85964676637656,5361.80326503838,2,1,1948,1,2,9,1,4,1,1,4,4,0,4,4,2,0,0,0,73,327212.2780164498
162155.54587346793,1999,2007,1590.9284842971438,3670.0396212526257,1168.8371298579355,4234.700778556022,1143.6715103670856,2740.115012735849,79.38004393387129,634.1075811594651,2,2,1982,1,3,3,5,2,4,2,3,4,1,4,1,2,3,2,2,123,249646.7328713382
35193.91100112985,1998,1984,372.36535826488296,510.3247106561333,835.1511352060255,2046.4794338323165,1093.985200005289,4189.950728834168,171.60028634958408,2351.471763832557,5,1,1975,1,1,5,1,1,2,2,4,1,1,1,2,1,3,3,2,109,291410.4816835932
189542.081240811,1872,1952,86.12883985353452,5349.702465579661,648.0688524950872,4525.360880629553,664.3869666573437,841.1061901331468,1318.718422484203,4742.072416306489,2,0,1908,3,2,6,5,1,2,0,0,1,1,3,2,1,1,3,1,52,311265.58296431345
187612.96187915606,1906,1965,303.80052655347197,1459.297195985548,1501.5855891786246,2145.9956584975,154.92061356387603,2436.0972301728534,782.3827520082838,2637.3922694491016,1,0,1926,3,2,9,5,4,1,1,2,1,0,3,3,2,2,3,2,75,279895.6480965124
7550.144384485289,1975,1954,62.33255415754275,1903.2272958530768,1618.383599999467,2953.518255783634,1849.5197907799618,5553.045544795492,1129.2183096301424,2029.9116384449944,0,2,1977,3,0,8,7,4,1,2,3,2,0,3,1,2,3,1,1,57,406655.56731061044
177777.03959568977,1894,1970,626.8974313874746,2270.3577748299112,2034.5803132788994,3427.328940440997,1657.5255528667824,4625.307216544703,471.70408228336265,2513.1816775901775,0,0,1901,3,3,2,7,1,4,0,3,3,0,1,1,3,3,0,3,133,221097.09854652407
28839.49067907524,1880,2010,1283.8428551221189,289.109928905944,799.6924166288743,4476.679992984939,288.12280185571706,1182.9657789636572,840.3899627015634,3683.3814028646034,3,1,1984,3,3,2,1,3,2,0,4,3,1,1,1,1,3,1,1,44,249417.79105905796
72914.89915517862,1905,1959,545.991119612353,2802.3330430695337,1798.1881100527278,1400.0377223197754,1604.0264803379005,1808.37157462527,701.842125593678,6108.809430657528,1,2,1967,4,3,5,9,1,4,2,2,2,1,2,4,3,3,2,0,116,271176.35997247073
160187.7143695166,1999,1968,710.6934510053865,696.0095636289494,1311.3272053062933,3585.638803164003,1292.3733653945096,2084.6623134095644,1341.0564264324528,3012.183741828689,4,3,1959,2,0,5,1,3,1,2,0,2,0,2,2,0,2,1,1,121,307010.71169061953
35654.38978552346,1875,1974,1080.9388377079022,2263.0765238290574,2062.306042223993,2603.71432441591,844.88192204989,3786.140395109826,1060.0608339247285,1273.9012419705318,5,1,1984,4,0,5,5,4,3,0,2,1,0,2,3,3,1,0,1,73,363405.15129621036
176099.5530542436,1973,1953,814.2305121118083,1979.4060434273238,1232.96908497857,1504.3720188247537,524.5536728823371,4352.128183371092,1035.909451462149,994.9925749552689,0,3,1985,2,2,4,7,1,3,2,1,3,0,4,3,2,2,1,0,73,228716.60773530323
179127.07382956945,1946,2010,1378.3130976341188,4361.909430859185,1209.1832791376514,3718.45260783267,1775.3399379321102,4312.487239552385,65.72893605780837,258.7569570808913,1,2,1948,4,3,8,8,1,3,1,2,4,0,3,3,0,2,2,0,24,368764.33646126586
109745.85470469069,1970,1978,1385.6570800732104,4533.094367655134,1349.9208622459637,2740.5846969976233,1445.8887554422195,3040.4114908743863,779.431590647234,3414.373305350944,1,2,1901,1,3,5,2,1,4,0,0,4,1,1,1,3,3,0,2,123,177589.61177906627
2664.660785887336,1943,1968,15.857112785845828,865.8623082040127,1750.4006696127267,3214.5239103912872,1131.0829130537677,4637.835414844907,662.1938816327735,3327.335478996777,6,1,1916,0,2,1,1,1,2,0,0,2,0,2,2,0,3,0,3,60,326938.4823028364
62640.049059478864,1874,1992,1244.8740903731186,2068.8149015683525,2253.5169585432845,1741.2028568624926,1258.7590225003285,2654.0104632766775,1315.6803340475838,1253.979292627689,0,0,1982,3,2,5,4,2,1,2,0,2,1,4,2,1,2,0,3,97,200544.46246252808
133137.28245689612,1905,1951,737.1737603866782,2107.205240863658,171.84399544802858,2431.3918820647027,188.05166599970372,991.5580405888426,364.91093925275675,4248.462673425184,7,1,2003,0,2,1,4,2,2,2,3,3,1,1,4,3,2,0,0,53,271705.64726572024
210979.4862444604,1916,1959,1582.144866085861,854.560545575264,124.82323118541609,3024.429825805996,978.6443062816113,3330.057295498441,382.6238367667717,4528.164024357349,6,0,1987,0,1,4,6,4,2,2,3,3,1,4,4,3,2,2,3,59,303547.4279176332
136318.55072346205,1932,2010,773.1713214006962,4506.471582508919,2190.117588183543,2098.60132858798,399.99110460247465,5388.815749462674,583.2889809139675,1583.0900348847,3,0,1919,1,1,1,1,4,1,1,1,4,1,4,4,1,0,0,1,31,254309.14451064484
56820.025273410945,1954,1992,1579.033512621276,3991.5966851251287,1237.7894612105295,1198.5075286562824,430.3122971532244,4543.21030159145,345.0982536102412,2102.44955822169,1,1,2001,0,2,6,1,1,2,0,2,3,1,4,3,3,3,2,3,52,324532.37907968205
136787.01875238694,1994,1974,1207.3109779291785,1074.514801860464,1436.4134420283626,4524.829265510095,1365.5926821223798,3405.7430379504226,183.18279545280677,6051.781918041738,2,2,1975,0,0,6,3,2,3,3,4,1,0,3,3,0,1,2,0,117,252123.81504347254
116694.87564527831,1973,1969,397.7678153812901,2069.778452103402,1126.9415333252866,2562.975539505727,1881.7439535378048,3767.2444451330066,1215.8142525508356,2286.755898567986,1,1,1988,1,0,1,5,4,1,1,1,2,1,1,2,1,1,1,3,46,216129.93464701262
167952.96094379938,1887,1997,861.4319668591323,597.1635602901663,218.7838092910604,3532.424973713799,833.7574006377856,5273.423239504819,791.6361116047526,4648.498214429782,4,3,1986,2,3,8,6,3,3,1,4,4,0,1,4,0,1,1,0,89,437478.38949488016
